ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042COCAR;5200202002;0;0;0;0;0;0;0;0;666,66;0;0;0
2019;C0042COCAR;5200203001;3509,48;3542,74;3534,26;3513,79;3604,1;6057,72;3774,7;3887,64;3853,12;3727,99;3757,44;3731,42
2019;C0042COCAR;5200203002;-1614,28;1409,95;-22,09;-1370,31;-559,89;1360,27;1438,7;1372,35;1360,13;-342,76;1449,35;-2054,06
2019;C0042COCAR;5200204001;2631,52;2635,31;2639,16;2635,31;2664,23;2313,26;2800,09;2944,61;2881,73;874,15;2818,54;5808,71
2019;C0042COCAR;5200204002;928,83;930,29;931,64;930,24;940,46;1200,78;988,4;1039,48;1017,25;986,98;2097,13;-9299,81
2019;C0042COCAR;5200205001;8855,62;8501,22;8613,52;8633,33;8652,23;9536,07;9174,91;9153,03;9387,5;9223,95;9270,14;18521,78
2019;C0042COCAR;5200205002;2171,15;2408,48;2408,18;2181,4;2290,87;2614,52;2582,35;2682,16;2750,88;2571,39;2593,48;2430,21
2019;C0042COCAR;5200208001;3243,81;3421,72;3249,46;3154,46;3389,32;3188,1;3135,72;2749,78;3259,54;3566,47;4055,31;3671,6
2019;C0042COCAR;5200208003;70,63;70,63;70,63;70,63;70,63;85,08;85,08;85,08;85,08;85,08;85,08;85,08
2019;C0042COCAR;5200208004;3106,77;3421,91;3241,82;3489,49;3624,55;3309,36;4135,6;4358,48;4160,32;4333,69;3615,5;3466,93
2019;C0042COCAR;5200208009;396,71;597,06;277,52;295,3;569,94;294,78;354,22;674,6;609,42;698,1;491,22;456,94
2019;C0042COCAR;5200208012;0;0;-51,68;-117,51;-99,8;-99,8;-99,8;-99,8;-99,8;-99,8;-99,8;-99,8
2019;C0042COCAR;5200502004;180,45;0;0;33,91;0;0;0;0;0;0;0;0
2019;C0042COCAR;5200503002;280;0;-140;0;0;0;0;0;0;0;0;0
2019;C0042COCAR;5200503005;714,62;85;344,9;622,73;85;99;197,12;65,35;359,61;213,6;190,32;345,21
